2025-05-22 11:19:58 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 11:56:49 | INFO     | employee_api.main:107 | employess_above_age() | [Thread-2 (process_request_thread)] | API REQUEST [2059798070464]: employees by above threshold age endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 11:56:49 | INFO     | app.service.employee_service:167 | get_employees_above_threshold_age() | [Thread-2 (process_request_thread)] | API REQUEST: Filtering of employees based on threshold age from total 15 employees
2025-05-26 11:56:49 | INFO     | employee_api.main:110 | employess_above_age() | [Thread-2 (process_request_thread)] | API RESPONSE [2059798070464]: Returning 15 employees by above threshold age with HTTP 200 status
2025-05-26 11:57:00 | INFO     | employee_api.main:107 | employess_above_age() | [Thread-3 (process_request_thread)] | API REQUEST [2059798070464]: employees by above threshold age endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 11:57:00 | INFO     | app.service.employee_service:167 | get_employees_above_threshold_age() | [Thread-3 (process_request_thread)] | API REQUEST: Filtering of employees based on threshold age from total 15 employees
2025-05-26 11:57:00 | INFO     | employee_api.main:110 | employess_above_age() | [Thread-3 (process_request_thread)] | API RESPONSE [2059798070464]: Returning 2 employees by above threshold age with HTTP 200 status
2025-05-26 11:57:26 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 11:57:26 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 11:57:26 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 11:57:26 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 11:57:26 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 11:57:26 | INFO     | employee_api.main:117 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 11:57:26 | INFO     | employee_api.main:118 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 11:57:26 | INFO     | employee_api.main:125 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, OPTIONS, GET] /static/<path:filename>', 'index [HEAD, OPTIONS, GET] /', 'all_employees [HEAD, OPTIONS, GET] /employees', 'bench_employees [HEAD, OPTIONS, GET] /employees/bench', 'active_projects [HEAD, OPTIONS, GET] /employees/active_projects', 'completed_projects [HEAD, OPTIONS, GET] /employees/completed_projects', 'emoloyees_by_department [HEAD, OPTIONS, GET] /employees/by_department/<department>', 'employees_by_designation [HEAD, OPTIONS, GET] /employees/by_designation/<designation>', 'employess_by_location [HEAD, OPTIONS, GET] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, OPTIONS, GET] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [HEAD, OPTIONS, GET] /employees/by_threshold_age/<age>']
2025-05-26 11:57:26 | INFO     | employee_api.main:126 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 11:57:30 | INFO     | employee_api.main:107 | employess_above_age() | [Thread-2 (process_request_thread)] | API REQUEST [2677788393776]: employees by above threshold age endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 11:57:30 | INFO     | app.service.employee_service:167 | get_employees_above_threshold_age() | [Thread-2 (process_request_thread)] | API REQUEST: Filtering of employees based on threshold age from total 15 employees
2025-05-26 11:57:30 | INFO     | employee_api.main:110 | employess_above_age() | [Thread-2 (process_request_thread)] | API RESPONSE [2677788393776]: Returning 0 employees by above threshold age with HTTP 200 status
2025-05-26 11:57:33 | INFO     | employee_api.main:107 | employess_above_age() | [Thread-3 (process_request_thread)] | API REQUEST [2677788393776]: employees by above threshold age endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 11:57:33 | INFO     | app.service.employee_service:167 | get_employees_above_threshold_age() | [Thread-3 (process_request_thread)] | API REQUEST: Filtering of employees based on threshold age from total 15 employees
2025-05-26 11:57:33 | INFO     | employee_api.main:110 | employess_above_age() | [Thread-3 (process_request_thread)] | API RESPONSE [2677788393776]: Returning 0 employees by above threshold age with HTTP 200 status
2025-05-26 11:57:39 | INFO     | employee_api.main:107 | employess_above_age() | [Thread-4 (process_request_thread)] | API REQUEST [2677788393776]: employees by above threshold age endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 11:57:39 | INFO     | app.service.employee_service:167 | get_employees_above_threshold_age() | [Thread-4 (process_request_thread)] | API REQUEST: Filtering of employees based on threshold age from total 15 employees
2025-05-26 11:57:39 | INFO     | employee_api.main:110 | employess_above_age() | [Thread-4 (process_request_thread)] | API RESPONSE [2677788393776]: Returning 6 employees by above threshold age with HTTP 200 status
2025-05-26 12:02:14 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:02:14 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:02:14 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:02:14 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:02:14 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:14:23 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:14:23 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:14:23 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:14:23 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:14:23 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:15:50 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:15:50 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:15:50 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:15:50 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:15:50 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:17:07 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:17:07 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:17:07 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:17:07 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:17:07 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:17:45 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:17:45 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:17:45 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:17:45 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:17:45 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:20:56 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:20:56 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:20:56 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:20:56 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:20:56 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:20:56 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 12:20:56 | INFO     | employee_api.main:131 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 12:20:56 | INFO     | employee_api.main:138 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, GET, OPTIONS] /static/<path:filename>', 'index [HEAD, GET, OPTIONS] /', 'all_employees [HEAD, GET, OPTIONS] /employees', 'bench_employees [HEAD, GET, OPTIONS] /employees/bench', 'active_projects [HEAD, GET, OPTIONS] /employees/active_projects', 'completed_projects [HEAD, GET, OPTIONS] /employees/completed_projects', 'emoloyees_by_department [HEAD, GET, OPTIONS] /employees/by_department/<department>', 'employees_by_designation [HEAD, GET, OPTIONS] /employees/by_designation/<designation>', 'employess_by_location [HEAD, GET, OPTIONS] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, GET, OPTIONS] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [HEAD, GET, OPTIONS] /employees/by_threshold_age/<age>', 'employess_between_age_limit [HEAD, GET, OPTIONS] /employees/by_age_limits/<lower_age_limit>/<upper_age_limit>']
2025-05-26 12:20:56 | INFO     | employee_api.main:139 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 12:20:56 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:20:56 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:20:56 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:20:56 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:20:56 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:20:56 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 12:20:56 | INFO     | employee_api.main:131 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 12:20:56 | INFO     | employee_api.main:138 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [GET, OPTIONS, HEAD] /static/<path:filename>', 'index [GET, OPTIONS, HEAD] /', 'all_employees [GET, OPTIONS, HEAD] /employees', 'bench_employees [GET, OPTIONS, HEAD] /employees/bench', 'active_projects [GET, OPTIONS, HEAD] /employees/active_projects', 'completed_projects [GET, OPTIONS, HEAD] /employees/completed_projects', 'emoloyees_by_department [GET, OPTIONS, HEAD] /employees/by_department/<department>', 'employees_by_designation [GET, OPTIONS, HEAD] /employees/by_designation/<designation>', 'employess_by_location [GET, OPTIONS, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [GET, OPTIONS, HEAD] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [GET, OPTIONS, HEAD] /employees/by_threshold_age/<age>', 'employess_between_age_limit [GET, OPTIONS, HEAD] /employees/by_age_limits/<lower_age_limit>/<upper_age_limit>']
2025-05-26 12:20:56 | INFO     | employee_api.main:139 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 12:21:01 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST [2799220509808]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:21:01 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:21:01 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'18' and '40'
2025-05-26 12:21:01 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE [2799220509808]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:22:19 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:22:19 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:22:19 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:22:19 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:22:19 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:22:19 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 12:22:19 | INFO     | employee_api.main:131 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 12:22:19 | INFO     | employee_api.main:138 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, HEAD, GET] /static/<path:filename>', 'index [OPTIONS, HEAD, GET] /', 'all_employees [OPTIONS, HEAD, GET] /employees', 'bench_employees [OPTIONS, HEAD, GET] /employees/bench', 'active_projects [OPTIONS, HEAD, GET] /employees/active_projects', 'completed_projects [OPTIONS, HEAD, GET] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, HEAD, GET] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, HEAD, GET] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, HEAD, GET] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, HEAD, GET] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [OPTIONS, HEAD, GET] /employees/by_threshold_age/<age>', 'employess_between_age_limit [OPTIONS, HEAD, GET] /employees/by_age_limits/<lower_age_limit>/<upper_age_limit>']
2025-05-26 12:22:19 | INFO     | employee_api.main:139 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 12:22:26 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST [2216057981344]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:22:26 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:22:26 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'18' and '40'
2025-05-26 12:22:26 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE [2216057981344]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:22:38 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-3 (process_request_thread)] | API REQUEST [2216057981344]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:22:38 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-3 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:22:38 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-3 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'30' and '40'
2025-05-26 12:22:38 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-3 (process_request_thread)] | API RESPONSE [2216057981344]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:22:43 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-4 (process_request_thread)] | API REQUEST [2216057981344]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:22:43 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-4 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:22:43 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-4 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'30' and '40'
2025-05-26 12:22:43 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-4 (process_request_thread)] | API RESPONSE [2216057981344]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:23:13 | INFO     | app.service.employee_service:47 | get_all_employees() | [Thread-5 (process_request_thread)] | API REQUEST: Retrieving complete employee dataset containing 15 records
2025-05-26 12:23:13 | INFO     | app.service.employee_service:49 | get_all_employees() | [Thread-5 (process_request_thread)] | API RESPONSE: Returning 15 employee records with 10 total projects
2025-05-26 12:24:50 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:24:50 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:24:50 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:24:50 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:24:50 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:24:50 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 12:24:50 | INFO     | employee_api.main:131 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 12:24:50 | INFO     | employee_api.main:138 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [GET, OPTIONS, HEAD] /static/<path:filename>', 'index [GET, OPTIONS, HEAD] /', 'all_employees [GET, OPTIONS, HEAD] /employees', 'bench_employees [GET, OPTIONS, HEAD] /employees/bench', 'active_projects [GET, OPTIONS, HEAD] /employees/active_projects', 'completed_projects [GET, OPTIONS, HEAD] /employees/completed_projects', 'emoloyees_by_department [GET, OPTIONS, HEAD] /employees/by_department/<department>', 'employees_by_designation [GET, OPTIONS, HEAD] /employees/by_designation/<designation>', 'employess_by_location [GET, OPTIONS, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [GET, OPTIONS, HEAD] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [GET, OPTIONS, HEAD] /employees/by_threshold_age/<age>', 'employess_between_age_limit [GET, OPTIONS, HEAD] /employees/by_age_limits/<lower_age_limit>/<upper_age_limit>']
2025-05-26 12:24:50 | INFO     | employee_api.main:139 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 12:24:53 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST [2211898804592]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:24:53 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:24:53 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'30' and '40'
2025-05-26 12:24:53 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-2 (process_request_thread)] | API RESPONSE [2211898804592]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:24:55 | INFO     | employee_api.main:118 | employess_between_age_limit() | [Thread-3 (process_request_thread)] | API REQUEST [2211898804592]: employees between age limits endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 12:24:55 | INFO     | app.service.employee_service:181 | get_employees_between_age_limit() | [Thread-3 (process_request_thread)] | API REQUEST: Flitering of employees between age limits from total 15 employees
2025-05-26 12:24:55 | INFO     | app.service.employee_service:185 | get_employees_between_age_limit() | [Thread-3 (process_request_thread)] | API RESPONSE: Returning 0 employees between age limits'30' and '40'
2025-05-26 12:24:55 | INFO     | employee_api.main:121 | employess_between_age_limit() | [Thread-3 (process_request_thread)] | API RESPONSE [2211898804592]: Returning 0 employees between age limitwith HTTP 200 status
2025-05-26 12:26:14 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:26:14 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:26:14 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:26:14 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:26:14 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:26:14 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 12:26:14 | INFO     | employee_api.main:131 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 12:26:14 | INFO     | employee_api.main:138 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, OPTIONS, GET] /static/<path:filename>', 'index [HEAD, OPTIONS, GET] /', 'all_employees [HEAD, OPTIONS, GET] /employees', 'bench_employees [HEAD, OPTIONS, GET] /employees/bench', 'active_projects [HEAD, OPTIONS, GET] /employees/active_projects', 'completed_projects [HEAD, OPTIONS, GET] /employees/completed_projects', 'emoloyees_by_department [HEAD, OPTIONS, GET] /employees/by_department/<department>', 'employees_by_designation [HEAD, OPTIONS, GET] /employees/by_designation/<designation>', 'employess_by_location [HEAD, OPTIONS, GET] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, OPTIONS, GET] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [HEAD, OPTIONS, GET] /employees/by_threshold_age/<age>', 'employess_between_age_limit [HEAD, OPTIONS, GET] /employees/by_age_limits/<lower_age_limit>/<upper_age_limit>']
2025-05-26 12:26:14 | INFO     | employee_api.main:139 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 12:26:15 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 12:26:15 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 12:26:15 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 12:26:15 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 12:26:15 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 12:26:15 | INFO     | employee_api.main:130 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
